Frame,Time,Speed,Gear,RPM,Tyre_FL,Tyre_FR,Tyre_RL,Tyre_RR
49455,783.628,155,5,8097,21.8428,21.8428,24.8167,24.8167
49456,783.647,154,5,8077,21.8428,21.8428,24.8167,24.8167
49457,783.666,154,5,8066,21.8428,21.8428,24.8167,24.8167
49458,783.676,154,5,8066,21.8428,21.8428,24.8167,24.8167
49459,783.695,154,5,8056,21.8428,21.8428,24.8167,24.8167
49460,783.714,153,5,8035,21.8428,21.8428,24.8167,24.8167
49461,783.732,153,5,8025,21.8428,21.8428,24.8167,24.8167
49462,783.742,153,5,8025,21.8428,21.8428,24.8167,24.8167
49463,783.761,153,5,8015,21.8428,21.8428,24.8167,24.8167
49464,783.78,153,5,7994,21.8428,21.8428,24.8167,24.8167
49465,783.8,153,5,7984,21.8428,21.8428,24.8167,24.8167
49466,783.809,153,5,7984,21.8428,21.8428,24.8167,24.8167
49467,783.829,152,5,7974,21.8428,21.8428,24.8167,24.8167
49468,783.847,152,5,7954,21.8428,21.8428,24.8167,24.8167
49469,783.866,152,5,7945,21.8428,21.8428,24.8167,24.8167
49470,783.884,152,5,7938,21.8428,21.8428,24.8167,24.8167
49471,783.894,152,5,7938,21.8428,21.8428,24.8167,24.8167
49472,783.913,151,5,7933,21.8428,21.8428,24.8167,24.8167
49473,783.932,151,5,7930,21.8428,21.8428,24.8167,24.8167
49474,783.942,151,5,7930,21.8428,21.8428,24.8167,24.8167
49475,783.961,151,5,7955,21.8428,21.8428,24.8167,24.8167
49476,783.98,151,5,8009,21.8428,21.8428,24.8167,24.8167
49477,783.999,151,5,8054,21.8428,21.8428,24.8167,24.8167
49478,784.018,151,5,8070,21.8428,21.8428,24.8167,24.8167
49479,784.027,151,5,8070,21.8428,21.8428,24.8167,24.8167
49480,784.046,152,5,8131,21.8428,21.8428,24.8167,24.8167
49481,784.065,152,5,8237,21.8428,21.8428,24.8167,24.8167
49482,784.084,153,5,8283,21.8428,21.8428,24.8167,24.8167
49483,784.094,153,5,8283,21.8428,21.8428,24.8167,24.8167
49484,784.113,153,5,8313,21.8428,21.8428,24.8167,24.8167
49485,784.132,154,5,8366,21.8428,21.8428,24.8167,24.8167
49486,784.142,154,5,8366,21.8428,21.8428,24.8167,24.8167
49487,784.161,155,5,8394,21.8428,21.8428,24.8167,24.8167
49488,784.181,156,5,8450,21.8428,21.8428,24.8167,24.8167
49489,784.201,156,5,8477,21.8428,21.8428,24.8167,24.8167
49490,784.211,156,5,8477,21.8428,21.8428,24.8167,24.8167
49491,784.23,157,5,8534,21.8428,21.8428,24.8167,24.8167
49492,784.25,158,5,8566,21.8428,21.8428,24.8167,24.8167
49493,784.26,158,5,8566,21.8428,21.8428,24.8167,24.8167
49494,784.28,158,5,8596,21.8428,21.8428,24.8167,24.8167
49495,784.29,159,5,8625,21.8428,21.8428,24.8167,24.8167
49496,784.31,159,5,8651,21.8428,21.8428,24.8167,24.8167
49497,784.33,160,5,8679,21.8428,21.8428,24.8167,24.8167
49498,784.34,160,5,8710,21.8428,21.8428,24.8167,24.8167
49499,784.36,161,5,8738,21.8428,21.8428,24.8167,24.8167
49500,784.38,161,5,8768,21.8428,21.8428,24.8167,24.8167
49501,784.39,162,5,8795,21.8428,21.8428,24.8167,24.8167
49502,784.41,163,5,8820,21.8428,21.8428,24.8167,24.8167
49503,784.43,163,5,8846,21.8428,21.8428,24.8167,24.8167
49504,784.449,164,5,8897,21.8428,21.8428,24.8167,24.8167
49505,784.459,164,5,8897,21.8428,21.8428,24.8167,24.8167
49506,784.478,165,5,8926,21.8428,21.8428,24.8167,24.8167
49507,784.498,166,5,8988,21.8428,21.8428,24.8167,24.8167
49508,784.517,166,5,9021,21.8428,21.8428,24.8167,24.8167
49509,784.526,166,5,9021,21.8428,21.8428,24.8167,24.8167
49510,784.545,167,5,9052,21.8428,21.8428,24.8167,24.8167
49511,784.565,168,5,9113,21.8428,21.8428,24.8167,24.8167
49512,784.576,168,5,9113,21.8428,21.8428,24.8167,24.8167
49513,784.596,168,5,9144,21.8428,21.8428,24.8167,24.8167
49514,784.607,169,5,9172,21.8428,21.8428,24.8167,24.8167
49515,784.627,169,5,9201,21.8428,21.8428,24.8167,24.8167
49516,784.646,170,5,9229,21.8428,21.8428,24.8167,24.8167
49517,784.656,171,5,9258,21.8428,21.8428,24.8167,24.8167
49518,784.677,171,5,9287,21.8428,21.8428,24.8167,24.8167
49519,784.697,172,5,9346,21.8428,21.8428,24.8167,24.8167
49520,784.707,172,5,9346,21.8428,21.8428,24.8167,24.8167
49521,784.727,173,5,9377,21.8428,21.8428,24.8167,24.8167
49522,784.747,174,5,9440,21.8428,21.8428,24.8167,24.8167
49523,784.757,174,5,9440,21.8428,21.8428,24.8167,24.8167
49524,784.777,174,5,9471,21.8428,21.8428,24.8167,24.8167
49525,784.797,176,5,9530,21.8428,21.8428,24.8167,24.8167
49526,784.808,176,5,9530,21.8428,21.8428,24.8167,24.8167
49527,784.829,176,5,9563,21.8428,21.8428,24.8167,24.8167
49528,784.85,177,5,9619,21.8428,21.8428,24.8167,24.8167
49529,784.86,177,5,9619,21.8428,21.8428,24.8167,24.8167
49530,784.88,178,5,9678,21.8428,21.8428,24.8167,24.8167
49531,784.899,179,5,9706,21.8428,21.8428,24.8167,24.8167
49532,784.909,179,5,9706,21.8428,21.8428,24.8167,24.8167
49533,784.928,179,5,9735,21.8428,21.8428,24.8167,24.8167
49534,784.949,181,5,9796,21.8428,21.8428,24.8167,24.8167
49535,784.96,181,5,9796,21.8428,21.8428,24.8167,24.8167
49536,784.981,182,5,9859,21.8428,21.8428,24.8167,24.8167
49537,785.002,182,5,9890,21.8428,21.8428,24.8167,24.8167
49538,785.011,182,5,9890,21.8428,21.8428,24.8167,24.8167
49539,785.03,183,5,9958,21.8428,21.8428,24.8167,24.8167
49540,785.05,184,5,9989,21.8428,21.8428,24.8167,24.8167
49541,785.06,184,5,9989,21.8428,21.8428,24.8167,24.8167
49542,785.079,184,5,10025,21.8428,21.8428,24.8167,24.8167
49543,785.099,185,5,10081,21.8428,21.8428,24.8167,24.8167
49544,785.108,185,5,10081,21.8428,21.8428,24.8167,24.8167
49545,785.128,186,5,10109,21.8428,21.8428,24.8167,24.8167
49546,785.147,187,5,10131,21.8428,21.8428,24.8167,24.8167
49547,785.167,187,5,10151,21.8428,21.8428,24.8167,24.8167
49548,785.177,187,5,10151,21.8428,21.8428,24.8167,24.8167
49549,785.197,188,5,10171,21.8428,21.8428,24.8167,24.8167
49550,785.206,188,5,10195,21.8428,21.8428,24.8167,24.8167
49551,785.226,189,5,10221,21.8428,21.8428,24.8167,24.8167
49552,785.246,190,5,10243,21.8428,21.8428,24.8167,24.8167
49553,785.256,190,5,10280,21.8428,21.8428,24.8167,24.8167
49554,785.276,191,5,10304,21.8428,21.8428,24.8167,24.8167
49555,785.296,191,5,10330,21.8428,21.8428,24.8167,24.8167
49556,785.316,192,5,10392,21.8428,21.8428,24.8167,24.8167
49557,785.326,192,5,10392,21.8428,21.8428,24.8167,24.8167
49558,785.345,193,5,10425,21.8428,21.8428,24.8167,24.8167
49559,785.365,194,5,10487,21.8428,21.8428,24.8167,24.8167
49560,785.384,194,5,10506,21.8428,21.8428,24.8167,24.8167
49561,785.394,194,5,10506,21.8428,21.8428,24.8167,24.8167
49562,785.413,195,5,10526,21.8428,21.8428,24.8167,24.8167
49563,785.432,195,5,10567,21.8428,21.8428,24.8167,24.8167
49564,785.451,196,5,10591,21.8428,21.8428,24.8167,24.8167
49565,785.46,196,5,10591,21.8428,21.8428,24.8167,24.8167
49566,785.479,196,5,10619,21.8428,21.8428,24.8167,24.8167
49567,785.497,197,5,10674,21.8428,21.8428,24.8167,24.8167
49568,785.516,198,5,10700,21.8428,21.8428,24.8167,24.8167
49569,785.535,198,5,10730,21.8428,21.8428,24.8167,24.8167
49570,785.544,198,5,10730,21.8428,21.8428,24.8167,24.8167
49571,785.562,198,5,10757,21.8428,21.8428,24.8167,24.8167
49572,785.581,199,5,10795,21.8428,21.8428,24.8167,24.8167
49573,785.6,200,5,10807,21.8428,21.8428,24.8167,24.8167
49574,785.618,200,5,10822,21.8428,21.8428,24.8167,24.8167
49575,785.628,200,5,10822,21.8428,21.8428,24.8167,24.8167
49576,785.646,200,5,10835,21.8428,21.8428,24.8167,24.8167
49577,785.664,201,5,10870,21.8428,21.8428,24.8167,24.8167
49578,785.683,202,5,10890,21.8428,21.8428,24.8167,24.8167
49579,785.701,202,5,10909,21.8428,21.8428,24.8167,24.8167
49580,785.71,202,5,10909,21.8428,21.8428,24.8167,24.8167
49581,785.728,202,5,10922,21.8428,21.8428,24.8167,24.8167
49582,785.747,203,5,10925,21.8428,21.8428,24.8167,24.8167
49583,785.766,203,5,10922,21.8428,21.8428,24.8167,24.8167
49584,785.784,204,5,10815,21.8428,21.8428,24.8167,24.8167
49585,785.794,204,5,10815,21.8428,21.8428,24.8167,24.8167
49586,785.813,204,5,10763,21.8428,21.8428,24.8167,24.8167
49587,785.832,204,5,10713,21.8428,21.8428,24.8167,24.8167
49588,785.842,204,5,10713,21.8428,21.8428,24.8167,24.8167
49589,785.862,203,5,10684,21.8428,21.8428,24.8167,24.8167
49590,785.881,203,5,10651,21.8428,21.8428,24.8167,24.8167
49591,785.9,203,5,10633,21.8428,21.8428,24.8167,24.8167
49592,785.91,203,5,10633,21.8428,21.8428,24.8167,24.8167
49593,785.93,202,5,10615,21.8428,21.8428,24.8167,24.8167
49594,785.949,202,5,10585,21.8428,21.8428,24.8167,24.8167
49595,785.959,202,5,10585,21.8428,21.8428,24.8167,24.8167
49596,785.979,202,5,10571,21.8428,21.8428,24.8167,24.8167
49597,785.998,201,5,10542,21.8428,21.8428,24.8167,24.8167
49598,786.008,201,5,10542,21.8428,21.8428,24.8167,24.8167
49599,786.028,201,5,10528,21.8428,21.8428,24.8167,24.8167
49600,786.047,200,5,10500,21.8428,21.8428,24.8167,24.8167
49601,786.057,200,5,10500,21.8428,21.8428,24.8167,24.8167
49602,786.077,200,5,10485,21.8428,21.8428,24.8167,24.8167
49603,786.097,200,5,10471,21.8428,21.8428,24.8167,24.8167
49604,786.116,199,5,10443,21.8428,21.8428,24.8167,24.8167
49605,786.126,199,5,10443,21.8428,21.8428,24.8167,24.8167
49606,786.145,199,5,10429,21.8428,21.8428,24.8167,24.8167
49607,786.164,198,5,10402,21.8428,21.8428,24.8167,24.8167
49608,786.183,198,5,10388,21.8428,21.8428,24.8167,24.8167
49609,786.193,198,5,10388,21.8428,21.8428,24.8167,24.8167
49610,786.212,198,5,10375,21.8428,21.8428,24.8167,24.8167
49611,786.231,197,5,10350,21.8428,21.8428,24.8167,24.8167
49612,786.249,197,5,10338,21.8428,21.8428,24.8167,24.8167
49613,786.268,197,5,10326,21.8428,21.8428,24.8167,24.8167
49614,786.277,197,5,10326,21.8428,21.8428,24.8167,24.8167
49615,786.296,197,5,10314,21.8428,21.8428,24.8167,24.8167
49616,786.315,196,5,10290,21.8428,21.8428,24.8167,24.8167
49617,786.325,196,5,10290,21.8428,21.8428,24.8167,24.8167
49618,786.344,196,5,10277,21.8428,21.8428,24.8167,24.8167
49619,786.363,196,5,10264,21.8428,21.8428,24.8167,24.8167
49620,786.382,195,5,10239,21.8428,21.8428,24.8167,24.8167
49621,786.392,195,5,10239,21.8428,21.8428,24.8167,24.8167
49622,786.412,195,5,10226,21.8428,21.8428,24.8167,24.8167
49623,786.432,195,5,10201,21.8428,21.8428,24.8167,24.8167
49624,786.441,195,5,10201,21.8428,21.8428,24.8167,24.8167
49625,786.461,194,5,10189,21.8428,21.8428,24.8167,24.8167
49626,786.481,194,5,10164,21.8428,21.8428,24.8167,24.8167
49627,786.491,194,5,10164,21.8428,21.8428,24.8167,24.8167
49628,786.511,194,5,10151,21.8428,21.8428,24.8167,24.8167
49629,786.53,193,5,10127,21.8428,21.8428,24.8167,24.8167
49630,786.54,193,5,10127,21.8428,21.8428,24.8167,24.8167
49631,786.56,193,5,10114,21.8428,21.8428,24.8167,24.8167
49632,786.58,193,5,10101,21.8428,21.8428,24.8167,24.8167
49633,786.599,192,5,10076,21.8428,21.8428,24.8167,24.8167
49634,786.609,192,5,10076,21.8428,21.8428,24.8167,24.8167
49635,786.628,192,5,10063,21.8428,21.8428,24.8167,24.8167
49636,786.648,192,5,10037,21.8428,21.8428,24.8167,24.8167
49637,786.658,192,5,10037,21.8428,21.8428,24.8167,24.8167
49638,786.678,191,5,10025,21.8428,21.8428,24.8167,24.8167
49639,786.698,191,5,9999,21.8428,21.8428,24.8167,24.8167
49640,786.708,191,5,9999,21.8428,21.8428,24.8167,24.8167
49641,786.727,191,5,9985,21.8428,21.8428,24.8167,24.8167
49642,786.747,190,5,9970,21.8428,21.8428,24.8167,24.8167
49643,786.766,190,5,9942,21.8428,21.8428,24.8167,24.8167
49644,786.775,190,5,9942,21.8428,21.8428,24.8167,24.8167
49645,786.795,190,5,9922,21.8428,21.8428,24.8167,24.8167
49646,786.814,189,5,9894,21.8428,21.8428,24.8167,24.8167
49647,786.834,189,5,9880,21.8428,21.8428,24.8167,24.8167
49648,786.844,189,5,9880,21.8428,21.8428,24.8167,24.8167
49649,786.865,188,5,9852,21.8428,21.8428,24.8167,24.8167
49650,786.885,188,5,9838,21.8428,21.8428,24.8167,24.8167
49651,786.894,188,5,9838,21.8428,21.8428,24.8167,24.8167
49652,786.912,188,5,9825,21.8428,21.8428,24.8167,24.8167
49653,786.931,187,5,9797,21.8428,21.8428,24.8167,24.8167
49654,786.951,187,5,9784,21.8428,21.8428,24.8167,24.8167
49655,786.96,187,5,9784,21.8428,21.8428,24.8167,24.8167
49656,786.98,187,5,9770,21.8428,21.8428,24.8167,24.8167
49657,786.999,186,5,9743,21.8428,21.8428,24.8167,24.8167
49658,787.009,186,5,9743,21.8428,21.8428,24.8167,24.8167
49659,787.028,186,5,9729,21.8428,21.8428,24.8167,24.8167
49660,787.048,185,5,9702,21.8428,21.8428,24.8167,24.8167
49661,787.058,185,5,9702,21.8428,21.8428,24.8167,24.8167
49662,787.077,185,5,9688,21.8428,21.8428,24.8167,24.8167
49663,787.097,185,5,9675,21.8428,21.8428,24.8167,24.8167
49664,787.116,184,5,9648,21.8428,21.8428,24.8167,24.8167
49665,787.126,184,5,9648,21.8428,21.8428,24.8167,24.8167
49666,787.145,184,5,9635,21.8428,21.8428,24.8167,24.8167
49667,787.164,184,5,9608,21.8428,21.8428,24.8167,24.8167
49668,787.183,183,5,9595,21.8428,21.8428,24.8167,24.8167
49669,787.193,183,5,9595,21.8428,21.8428,24.8167,24.8167
49670,787.212,183,5,9581,21.8428,21.8428,24.8167,24.8167
49671,787.231,183,5,9555,21.8428,21.8428,24.8167,24.8167
49672,787.249,182,5,9542,21.8428,21.8428,24.8167,24.8167
49673,787.259,182,5,9542,21.8428,21.8428,24.8167,24.8167
49674,787.277,182,5,9529,21.8428,21.8428,24.8167,24.8167
49675,787.297,182,5,9502,21.8428,21.8428,24.8167,24.8167
49676,787.316,181,5,9489,21.8428,21.8428,24.8167,24.8167
49677,787.325,181,5,9489,21.8428,21.8428,24.8167,24.8167
49678,787.345,181,5,9476,21.8428,21.8428,24.8167,24.8167
49679,787.364,181,5,9450,21.8428,21.8428,24.8167,24.8167
49680,787.384,180,5,9437,21.8428,21.8428,24.8167,24.8167
49681,787.394,180,5,9437,21.8428,21.8428,24.8167,24.8167
49682,787.414,180,5,9411,21.8428,21.8428,24.8167,24.8167
49683,787.435,180,5,9398,21.8428,21.8428,24.8167,24.8167
49684,787.445,180,5,9398,21.8428,21.8428,24.8167,24.8167
49685,787.465,179,5,9373,21.8428,21.8428,24.8167,24.8167
49686,787.475,179,5,9373,21.8428,21.8428,24.8167,24.8167
49687,787.496,179,5,9360,21.8428,21.8428,24.8167,24.8167
49688,787.518,178,5,9335,21.8428,21.8428,24.8167,24.8167
49689,787.528,178,5,9335,21.8428,21.8428,24.8167,24.8167
49690,787.539,178,5,9322,21.8428,21.8428,24.8167,24.8167
49691,787.561,178,5,9309,21.8428,21.8428,24.8167,24.8167
49692,787.582,177,5,9283,21.8428,21.8428,24.8167,24.8167
49693,787.593,177,5,9283,21.8428,21.8428,24.8167,24.8167
49694,787.616,177,5,9258,21.8428,21.8428,24.8167,24.8167
49695,787.627,177,5,9258,21.8428,21.8428,24.8167,24.8167
49696,787.64,177,5,9246,21.8428,21.8428,24.8167,24.8167
49697,787.654,176,5,9233,21.8428,21.8428,24.8167,24.8167
49698,787.667,176,5,9222,21.8428,21.8428,24.8167,24.8167
49699,787.694,176,5,9211,21.8428,21.8428,24.8167,24.8167
49700,787.708,176,5,9202,21.8428,21.8428,24.8167,24.8167
49701,787.721,175,5,9191,21.8428,21.8428,24.8167,24.8167
49702,787.743,175,5,9182,21.8428,21.8428,24.8167,24.8167
49703,787.754,175,5,9173,21.8428,21.8428,24.8167,24.8167
49704,787.777,175,5,9163,21.8428,21.8428,24.8167,24.8167
49705,787.788,175,5,9156,21.8428,21.8428,24.8167,24.8167
49706,787.81,174,5,9147,21.8428,21.8428,24.8167,24.8167
49707,787.831,174,5,9135,21.8428,21.8428,24.8167,24.8167
49708,787.842,174,5,9135,21.8428,21.8428,24.8167,24.8167
49709,787.863,174,5,9132,21.8428,21.8428,24.8167,24.8167
49710,787.873,174,5,9126,21.8428,21.8428,24.8167,24.8167
49711,787.895,174,5,9121,21.8428,21.8428,24.8167,24.8167
49712,787.906,173,5,9115,21.8428,21.8428,24.8167,24.8167
49713,787.927,173,5,9110,21.8428,21.8428,24.8167,24.8167
49714,787.938,173,5,9106,21.8428,21.8428,24.8167,24.8167
49715,787.96,173,5,9101,21.8428,21.8428,24.8167,24.8167
49716,787.971,173,5,9098,21.8428,21.8428,24.8167,24.8167
49717,787.992,173,5,9095,21.8428,21.8428,24.8167,24.8167
49718,788.013,173,5,9092,21.8428,21.8428,24.8167,24.8167
49719,788.023,173,5,9088,21.8428,21.8428,24.8167,24.8167
49720,788.044,173,5,9083,21.8428,21.8428,24.8167,24.8167
49721,788.064,172,5,9076,21.8428,21.8428,24.8167,24.8167
49722,788.075,172,5,9076,21.8428,21.8428,24.8167,24.8167
49723,788.095,172,5,9072,21.8428,21.8428,24.8167,24.8167
49724,788.115,172,5,9064,21.8428,21.8428,24.8167,24.8167
49725,788.125,172,5,9064,21.8428,21.8428,24.8167,24.8167
49726,788.144,172,5,9060,21.8428,21.8428,24.8167,24.8167
49727,788.164,172,5,9052,21.8428,21.8428,24.8167,24.8167
49728,788.174,172,5,9052,21.8428,21.8428,24.8167,24.8167
49729,788.193,172,5,9047,21.8428,21.8428,24.8167,24.8167
49730,788.213,172,5,9043,21.8428,21.8428,24.8167,24.8167
49731,788.232,172,5,9034,21.8428,21.8428,24.8167,24.8167
49732,788.242,172,5,9034,21.8428,21.8428,24.8167,24.8167
49733,788.261,172,5,9030,21.8428,21.8428,24.8167,24.8167
49734,788.281,171,5,9022,21.8428,21.8428,24.8167,24.8167
49735,788.291,171,5,9022,21.8428,21.8428,24.8167,24.8167
49736,788.311,171,5,9017,21.8428,21.8428,24.8167,24.8167
49737,788.331,171,5,9008,21.8428,21.8428,24.8167,24.8167
49738,788.341,171,5,9008,21.8428,21.8428,24.8167,24.8167
49739,788.361,171,5,9004,21.8428,21.8428,24.8167,24.8167
49740,788.381,171,5,8996,21.8428,21.8428,24.8167,24.8167
49741,788.391,171,5,8996,21.8428,21.8428,24.8167,24.8167
49742,788.411,171,5,8992,21.8428,21.8428,24.8167,24.8167
49743,788.431,171,5,8984,21.8428,21.8428,24.8167,24.8167
49744,788.441,171,5,8984,21.8428,21.8428,24.8167,24.8167
49745,788.461,171,5,8980,21.8428,21.8428,24.8167,24.8167
49746,788.481,170,5,8972,21.8428,21.8428,24.8167,24.8167
49747,788.491,170,5,8972,21.8428,21.8428,24.8167,24.8167
49748,788.511,170,5,8968,21.8428,21.8428,24.8167,24.8167
49749,788.531,170,5,8961,21.8428,21.8428,24.8167,24.8167
49750,788.542,170,5,8961,21.8428,21.8428,24.8167,24.8167
49751,788.562,170,5,8958,21.8428,21.8428,24.8167,24.8167
49752,788.582,170,5,8950,21.8428,21.8428,24.8167,24.8167
49753,788.591,170,5,8950,21.8428,21.8428,24.8167,24.8167
49754,788.611,170,5,8947,21.8428,21.8428,24.8167,24.8167
49755,788.631,170,5,8939,21.8428,21.8428,24.8167,24.8167
49756,788.641,170,5,8939,21.8428,21.8428,24.8167,24.8167
49757,788.661,170,5,8935,21.8428,21.8428,24.8167,24.8167
49758,788.68,170,5,8927,21.8428,21.8428,24.8167,24.8167
49759,788.69,170,5,8927,21.8428,21.8428,24.8167,24.8167
49760,788.71,169,5,8923,21.8428,21.8428,24.8167,24.8167
49761,788.73,169,5,8919,21.8428,21.8428,24.8167,24.8167
49763,788.749,169,5,8912,21.8428,21.8428,24.8167,24.8167
49764,788.759,169,5,8912,21.8428,21.8428,24.8167,24.8167
49765,788.779,169,5,8908,21.8428,21.8428,24.8167,24.8167
49766,788.798,169,5,8900,21.8428,21.8428,24.8167,24.8167
49767,788.808,169,5,8900,21.8428,21.8428,24.8167,24.8167
49768,788.827,169,5,8896,21.8428,21.8428,24.8167,24.8167
49769,788.847,169,5,8892,21.8428,21.8428,24.8167,24.8167
49770,788.856,169,5,8889,21.8428,21.8428,24.8167,24.8167
49771,788.876,169,5,8885,21.8428,21.8428,24.8167,24.8167
49772,788.895,169,5,8881,21.8428,21.8428,24.8167,24.8167
49773,788.915,169,5,8875,21.8428,21.8428,24.8167,24.8167
49774,788.934,168,5,8872,21.8428,21.8428,24.8167,24.8167
49775,788.944,168,5,8872,21.8428,21.8428,24.8167,24.8167
49776,788.963,168,5,8869,21.8428,21.8428,24.8167,24.8167
49777,788.982,168,5,8863,21.8428,21.8428,24.8167,24.8167
49778,789.001,168,5,8861,21.8428,21.8428,24.8167,24.8167
49779,789.011,168,5,8861,21.8428,21.8428,24.8167,24.8167
49780,789.03,168,5,8859,21.8428,21.8428,24.8167,24.8167
49781,789.049,168,5,8856,21.8428,21.8428,24.8167,24.8167
49782,789.059,168,5,8856,21.8428,21.8428,24.8167,24.8167
49783,789.078,168,5,8855,21.8428,21.8428,24.8167,24.8167
49784,789.097,168,5,8854,21.8428,21.8428,24.8167,24.8167
49785,789.117,168,5,8860,21.8428,21.8428,24.8167,24.8167
49786,789.126,168,5,8860,21.8428,21.8428,24.8167,24.8167
49787,789.146,168,5,8865,21.8428,21.8428,24.8167,24.8167
49788,789.165,168,5,8882,21.8428,21.8428,24.8167,24.8167
49789,789.175,168,5,8882,21.8428,21.8428,24.8167,24.8167
49790,789.195,168,5,8892,21.8428,21.8428,24.8167,24.8167
49791,789.205,168,5,8910,21.8428,21.8428,24.8167,24.8167
49792,789.226,168,5,8919,21.8428,21.8428,24.8167,24.8167
49793,789.247,168,5,8932,21.8428,21.8428,24.8167,24.8167
49794,789.257,168,5,8942,21.8428,21.8428,24.8167,24.8167
49795,789.278,169,5,8950,21.8428,21.8428,24.8167,24.8167
49796,789.298,169,5,8972,21.8428,21.8428,24.8167,24.8167
49797,789.309,169,5,8972,21.8428,21.8428,24.8167,24.8167
49798,789.329,169,5,8982,21.8428,21.8428,24.8167,24.8167
49799,789.339,169,5,8993,21.8428,21.8428,24.8167,24.8167
49800,789.36,169,5,9001,21.8428,21.8428,24.8167,24.8167
49801,789.38,169,5,9011,21.8428,21.8428,24.8167,24.8167
49802,789.39,170,5,9022,21.8428,21.8428,24.8167,24.8167
49803,789.411,170,5,9032,21.8428,21.8428,24.8167,24.8167
49804,789.431,170,5,9055,21.8428,21.8428,24.8167,24.8167
49805,789.441,170,5,9055,21.8428,21.8428,24.8167,24.8167
49806,789.461,170,5,9069,21.8428,21.8428,24.8167,24.8167
49807,789.481,171,5,9107,21.8428,21.8428,24.8167,24.8167
49808,789.491,171,5,9107,21.8428,21.8428,24.8167,24.8167
49809,789.511,171,5,9132,21.8428,21.8428,24.8167,24.8167
49810,789.532,172,5,9186,21.8428,21.8428,24.8167,24.8167
49811,789.542,172,5,9186,21.8428,21.8428,24.8167,24.8167
49812,789.563,172,5,9211,21.8428,21.8428,24.8167,24.8167
49813,789.574,172,5,9237,21.8428,21.8428,24.8167,24.8167
49814,789.595,173,5,9261,21.8428,21.8428,24.8167,24.8167
49815,789.606,173,5,9289,21.8428,21.8428,24.8167,24.8167
49816,789.628,173,5,9314,21.8428,21.8428,24.8167,24.8167
49817,789.639,174,5,9346,21.8428,21.8428,24.8167,24.8167
49818,789.659,174,5,9373,21.8428,21.8428,24.8167,24.8167
49819,789.68,175,5,9431,21.8428,21.8428,24.8167,24.8167
49820,789.691,175,5,9431,21.8428,21.8428,24.8167,24.8167
49821,789.712,176,5,9460,21.8428,21.8428,24.8167,24.8167
49822,789.723,176,5,9486,21.8428,21.8428,24.8167,24.8167
49823,789.745,177,5,9513,21.8428,21.8428,24.8167,24.8167
49824,789.756,177,5,9540,21.8428,21.8428,24.8167,24.8167
49825,789.777,178,5,9566,21.8428,21.8428,24.8167,24.8167
49826,789.788,178,5,9590,21.8428,21.8428,24.8167,24.8167
49827,789.809,178,5,9615,21.8428,21.8428,24.8167,24.8167
49828,789.83,179,5,9640,21.8428,21.8428,24.8167,24.8167
49829,789.84,179,5,9666,21.8428,21.8428,24.8167,24.8167
49830,789.862,180,5,9691,21.8428,21.8428,24.8167,24.8167
49831,789.872,180,5,9718,21.8428,21.8428,24.8167,24.8167
49832,789.893,181,5,9745,21.8428,21.8428,24.8167,24.8167
49833,789.914,182,5,9798,21.8428,21.8428,24.8167,24.8167
49834,789.924,182,5,9798,21.8428,21.8428,24.8167,24.8167
49835,789.945,182,5,9825,21.8428,21.8428,24.8167,24.8167
49836,789.956,183,5,9855,21.8428,21.8428,24.8167,24.8167
49837,789.977,183,5,9885,21.8428,21.8428,24.8167,24.8167
49838,789.987,184,5,9916,21.8428,21.8428,24.8167,24.8167
49839,790.009,184,5,9940,21.8428,21.8428,24.8167,24.8167
49840,790.029,185,5,9968,21.8428,21.8428,24.8167,24.8167
49841,790.039,185,5,10002,21.8428,21.8428,24.8167,24.8167
49842,790.06,186,5,10033,21.8428,21.8428,24.8167,24.8167
49843,790.08,186,5,10066,21.8428,21.8428,24.8167,24.8167
49844,790.09,187,5,10097,21.8428,21.8428,24.8167,24.8167
49845,790.11,187,5,10126,21.8428,21.8428,24.8167,24.8167
49846,790.129,188,5,10155,21.8428,21.8428,24.8167,24.8167
49847,790.139,189,5,10187,21.8428,21.8428,24.8167,24.8167
49848,790.16,189,5,10220,21.8428,21.8428,24.8167,24.8167
49849,790.179,190,5,10256,21.8428,21.8428,24.8167,24.8167
49850,790.189,190,5,10287,21.8428,21.8428,24.8167,24.8167
49851,790.209,191,5,10318,21.8428,21.8428,24.8167,24.8167
49852,790.229,191,5,10346,21.8428,21.8428,24.8167,24.8167
49853,790.239,192,5,10374,21.8428,21.8428,24.8167,24.8167
49854,790.259,192,5,10403,21.8428,21.8428,24.8167,24.8167
49855,790.279,193,5,10433,21.8428,21.8428,24.8167,24.8167
49856,790.289,194,5,10465,21.8428,21.8428,24.8167,24.8167
49857,790.31,194,5,10498,21.8428,21.8428,24.8167,24.8167
49858,790.321,195,5,10528,21.8428,21.8428,24.8167,24.8167
49859,790.341,195,5,10561,21.8428,21.8428,24.8167,24.8167
49860,790.362,196,5,10589,21.8428,21.8428,24.8167,24.8167
49861,790.373,196,5,10616,21.8428,21.8428,24.8167,24.8167
49862,790.394,197,5,10642,21.8428,21.8428,24.8167,24.8167
49863,790.404,197,5,10669,21.8428,21.8428,24.8167,24.8167
49864,790.425,198,5,10697,21.8428,21.8428,24.8167,24.8167
49865,790.446,199,5,10726,21.8428,21.8428,24.8167,24.8167
